village_id,village_name,gp_id,gp_name,block_name,district_name,state_name,sanit_community_compost_pits,sanit_vehicles_for_collection_&_transportation_of_waste,sanit_waste_collection_and_segregation_sheds_in_the_village,sanit_segregation_bins_at_community_places_in_the_village,sanit_community_bio-gas_plants_-_under_other_schemes,sanit_compost_pits,sanit_biogas_plants,sanit_feeding_to_cattle,sanit_household_bins,sanit_community_soak/leach/magic_pits,sanit_drainage_facility_available_in_village,sanit_community_grey_water_management_systems,sanit_leach_pits,sanit_magic_pits,sanit_soak_pits,sanit_kitchen_garden,sanit_duckweed_pond,sanit_odf_declaration_status,pai_overall_pai_score,pai_overall_grade,pai_overall_category,pai_t1_poverty_free_score,pai_t1_poverty_free_grade,pai_t1_poverty_free_category,pai_t2_healthy_score,pai_t2_healthy_grade,pai_t2_healthy_category,pai_t3_child_friendly_score,pai_t3_child_friendly_grade,pai_t3_child_friendly_category,pai_t4_water_sufficient_score,pai_t4_water_sufficient_grade,pai_t4_water_sufficient_category,pai_t5_clean_green_score,pai_t5_clean_green_grade,pai_t5_clean_green_category,pai_t6_self_sufficient_score,pai_t6_self_sufficient_grade,pai_t6_self_sufficient_category,pai_t7_socially_just_score,pai_t7_socially_just_grade,pai_t7_socially_just_category,pai_t8_good_governance_score,pai_t8_good_governance_grade,pai_t8_good_governance_category,pai_t9_women_friendly_score,pai_t9_women_friendly_grade,pai_t9_women_friendly_category,water_total_population,water_sc_population,water_st_population,water_gen_population,water_no_of_habitations,water_is_pws_available,water_jjm_status,water_har_ghar_jal_certificate,water_total_households,water_total_tap_connections,mgnrega_total_registered_hh,mgnrega_total_registered_persons,mgnrega_sc_hh,mgnrega_sc_persons,mgnrega_st_hh,mgnrega_st_persons,mgnrega_male_persons,mgnrega_female_persons
36366,MALKON,18743,MALKON,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,57.32,C,Aspirant,74.3,B,Performer,82.22,A,Front Runner,57.94,C,Aspirant,61.25,B,Performer,39.09,D,Beginner,44.44,C,Aspirant,79.1,A,Front Runner,44.1,C,Aspirant,50.85,C,Aspirant,901.0,704.0,0.0,197.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,196.0,196.0,201.0,266.0,166.0,213.0,0.0,0.0,112.0,154.0
36438,MANGEWAL,18745,MANGEWAL,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,61.13,B,Performer,66.84,B,Performer,84.07,A,Front Runner,69.83,B,Performer,60.49,B,Performer,58.11,C,Aspirant,41.22,C,Aspirant,78.05,A,Front Runner,48.27,C,Aspirant,55.67,C,Aspirant,1274.0,338.0,0.0,936.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,224.0,224.0,199.0,253.0,116.0,147.0,0.0,0.0,116.0,137.0
36370,MANSURPUR,18746,MASURPUR,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,61.46,B,Performer,67.85,B,Performer,85.93,A,Front Runner,65.44,B,Performer,74.71,B,Performer,42.14,C,Aspirant,43.53,C,Aspirant,70.89,B,Performer,46.41,C,Aspirant,72.7,B,Performer,3571.0,1779.0,0.0,1792.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,573.0,573.0,298.0,445.0,246.0,379.0,0.0,0.0,186.0,259.0
36320,MEHAS,18749,MEHAS,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,56.26,C,Aspirant,69.94,B,Performer,78.91,A,Front Runner,59.97,C,Aspirant,58.77,C,Aspirant,47.24,C,Aspirant,35.56,D,Beginner,76.89,A,Front Runner,42.61,C,Aspirant,52.74,C,Aspirant,2276.0,908.0,0.0,1368.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,391.0,391.0,220.0,235.0,151.0,162.0,0.0,0.0,69.0,166.0
36443,NANOWAL,18751,NANOWAL,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,57.58,C,Aspirant,68.38,B,Performer,73.26,B,Performer,66.16,B,Performer,64.97,B,Performer,49.49,C,Aspirant,41.11,C,Aspirant,79.21,A,Front Runner,43.36,C,Aspirant,46.24,C,Aspirant,843.0,442.0,0.0,401.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,115.0,115.0,129.0,169.0,115.0,153.0,0.0,0.0,76.0,93.0
36398,NARAINGARH,18752,NARAINGARH,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,1.0,2.0,0.0,0.0,0.0,1.0,55.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,58.43,C,Aspirant,57.38,C,Aspirant,83.13,A,Front Runner,62.25,B,Performer,65.58,B,Performer,58.39,C,Aspirant,31.11,D,Beginner,72.14,B,Performer,55.86,C,Aspirant,55.67,C,Aspirant,247.0,89.0,0.0,158.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,38.0,38.0,56.0,114.0,31.0,67.0,0.0,0.0,56.0,58.0
36402,NOHRA,18754,NOHRA,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,58.67,C,Aspirant,64.42,B,Performer,85.29,A,Front Runner,68.0,B,Performer,57.6,C,Aspirant,40.2,C,Aspirant,63.33,B,Performer,76.16,A,Front Runner,42.47,C,Aspirant,46.47,C,Aspirant,2213.0,582.0,0.0,1631.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,359.0,359.0,240.0,389.0,165.0,266.0,0.0,0.0,183.0,206.0
36421,PAHLIA KALAN,18757,PALIA KALAN,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),2.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,57.05,C,Aspirant,61.15,B,Performer,82.98,A,Front Runner,56.05,C,Aspirant,72.99,B,Performer,49.91,C,Aspirant,38.89,D,Beginner,73.96,B,Performer,38.33,D,Beginner,56.08,C,Aspirant,839.0,192.0,0.0,647.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,138.0,138.0,68.0,93.0,44.0,63.0,0.0,0.0,41.0,52.0
36428,RAISAL,18761,RAISAL,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,57.94,C,Aspirant,61.44,B,Performer,87.76,A,Front Runner,56.68,C,Aspirant,67.26,B,Performer,55.93,C,Aspirant,43.89,C,Aspirant,80.15,A,Front Runner,34.67,D,Beginner,52.51,C,Aspirant,1230.0,362.0,0.0,868.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,202.0,202.0,143.0,241.0,84.0,152.0,0.0,0.0,132.0,109.0
36394,RAJGARH,18762,RAJGARH,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,57.95,C,Aspirant,63.01,B,Performer,83.38,A,Front Runner,64.81,B,Performer,55.0,C,Aspirant,49.4,C,Aspirant,44.44,C,Aspirant,75.32,A,Front Runner,46.36,C,Aspirant,51.31,C,Aspirant,1036.0,477.0,0.0,559.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,168.0,168.0,134.0,172.0,106.0,142.0,0.0,0.0,97.0,75.0
36444,RAMGARH (BAURAN),244270,RAMGARH (B),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,64.16,B,Performer,62.5,B,Performer,84.23,A,Front Runner,69.41,B,Performer,51.41,C,Aspirant,60.95,B,Performer,68.06,B,Performer,76.75,A,Front Runner,54.31,C,Aspirant,56.75,C,Aspirant,1612.0,546.0,0.0,1066.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,173.0,173.0,235.0,346.0,189.0,283.0,0.0,0.0,147.0,199.0
36453,Ranno,18769,RANNO,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,59.07,C,Aspirant,71.24,B,Performer,74.93,B,Performer,57.63,C,Aspirant,51.84,C,Aspirant,59.84,C,Aspirant,43.89,C,Aspirant,76.93,A,Front Runner,43.94,C,Aspirant,61.86,B,Performer,797.0,124.0,0.0,673.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,115.0,115.0,85.0,127.0,54.0,88.0,0.0,0.0,73.0,54.0
36378,SAKOHAN,18778,SAKOHAN,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,60.11,B,Performer,56.07,C,Aspirant,82.99,A,Front Runner,73.3,B,Performer,53.54,C,Aspirant,47.9,C,Aspirant,63.33,B,Performer,75.43,A,Front Runner,60.01,B,Performer,40.86,C,Aspirant,785.0,256.0,0.0,529.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,132.0,132.0,109.0,147.0,92.0,125.0,0.0,0.0,64.0,83.0
116,Nanoki,18779,SAKRALI,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,56.51,C,Aspirant,70.0,B,Performer,80.81,A,Front Runner,65.35,B,Performer,66.44,B,Performer,33.12,D,Beginner,44.44,C,Aspirant,77.11,A,Front Runner,37.49,D,Beginner,56.19,C,Aspirant,1606.0,698.0,0.0,908.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,339.0,339.0,244.0,352.0,202.0,299.0,0.0,0.0,181.0,171.0
36440,SAKRALI,18779,SAKRALI,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,56.51,C,Aspirant,70.0,B,Performer,80.81,A,Front Runner,65.35,B,Performer,66.44,B,Performer,33.12,D,Beginner,44.44,C,Aspirant,77.11,A,Front Runner,37.49,D,Beginner,56.19,C,Aspirant,1606.0,698.0,0.0,908.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,339.0,339.0,244.0,352.0,202.0,299.0,0.0,0.0,181.0,171.0
36392,SALUWAL,18780,SALUWAL,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,56.14,C,Aspirant,58.15,C,Aspirant,80.71,A,Front Runner,59.23,C,Aspirant,54.24,C,Aspirant,48.62,C,Aspirant,44.44,C,Aspirant,79.13,A,Front Runner,42.4,C,Aspirant,50.7,C,Aspirant,778.0,217.0,0.0,561.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,116.0,116.0,90.0,124.0,70.0,100.0,0.0,0.0,61.0,63.0
36323,SANGATPURA,18781,SANGATPURA,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,57.94,C,Aspirant,64.79,B,Performer,80.62,A,Front Runner,70.72,B,Performer,67.9,B,Performer,48.55,C,Aspirant,44.44,C,Aspirant,79.79,A,Front Runner,35.62,D,Beginner,47.83,C,Aspirant,976.0,336.0,0.0,640.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,146.0,146.0,126.0,167.0,86.0,120.0,0.0,0.0,63.0,104.0
36470,SHAHPUR,18783,SHAHPUR,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,59.17,C,Aspirant,52.67,C,Aspirant,86.18,A,Front Runner,65.11,B,Performer,61.46,B,Performer,53.93,C,Aspirant,46.67,C,Aspirant,72.0,B,Performer,48.1,C,Aspirant,56.18,C,Aspirant,448.0,279.0,0.0,169.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,65.0,65.0,86.0,121.0,78.0,113.0,0.0,0.0,44.0,77.0
36448,SHAMASHPUR,18785,SHAMASHPUR,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,62.52,B,Performer,65.82,B,Performer,86.46,A,Front Runner,62.83,B,Performer,76.61,A,Front Runner,50.3,C,Aspirant,52.22,C,Aspirant,75.42,A,Front Runner,58.66,C,Aspirant,45.87,C,Aspirant,418.0,91.0,0.0,327.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,68.0,68.0,56.0,90.0,45.0,76.0,0.0,0.0,39.0,51.0
36436,SUDHEWAL,18789,SUDHEWAL,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,56.59,C,Aspirant,70.47,B,Performer,85.12,A,Front Runner,66.14,B,Performer,52.0,C,Aspirant,34.92,D,Beginner,46.67,C,Aspirant,77.87,A,Front Runner,43.19,C,Aspirant,52.66,C,Aspirant,1328.0,468.0,0.0,860.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,202.0,202.0,204.0,354.0,158.0,283.0,0.0,0.0,168.0,186.0
36305,SURAJPUR,18791,SURAJPUR,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,56.99,C,Aspirant,54.87,C,Aspirant,77.78,A,Front Runner,63.33,B,Performer,70.27,B,Performer,58.98,C,Aspirant,49.41,C,Aspirant,71.14,B,Performer,35.31,D,Beginner,45.59,C,Aspirant,855.0,421.0,0.0,434.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,139.0,139.0,162.0,247.0,138.0,211.0,0.0,0.0,95.0,152.0
36469,SADHNOLI,18775,Sadhanauli,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,58.71,C,Aspirant,69.67,B,Performer,74.28,B,Performer,65.7,B,Performer,54.08,C,Aspirant,62.66,B,Performer,46.67,C,Aspirant,77.01,A,Front Runner,42.48,C,Aspirant,47.14,C,Aspirant,1005.0,658.0,0.0,347.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,164.0,164.0,212.0,334.0,139.0,222.0,0.0,0.0,175.0,159.0
36472,ALHORAN (CT),244211,Surain Das Colony,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,This village is NOT declared as ODF-Plus,56.13,C,Aspirant,75.07,A,Front Runner,75.4,A,Front Runner,70.66,B,Performer,51.11,C,Aspirant,40.67,C,Aspirant,32.06,D,Beginner,75.25,A,Front Runner,38.89,D,Beginner,70.89,B,Performer,16715.0,4930.0,0.0,11785.0,4.0,Yes,Har ghar jal certified,Certificate by public health engineering department,1784.0,1784.0,227.0,280.0,160.0,195.0,0.0,0.0,76.0,204.0
36457,TARKHERI KALAN,18793,TERKHERI KALAN,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,59.89,C,Aspirant,58.14,C,Aspirant,81.75,A,Front Runner,66.88,B,Performer,54.13,C,Aspirant,54.35,C,Aspirant,46.11,C,Aspirant,71.18,B,Performer,59.73,C,Aspirant,54.09,C,Aspirant,1199.0,473.0,0.0,726.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,149.0,149.0,147.0,239.0,116.0,189.0,0.0,0.0,120.0,119.0
36319,THUHI,18795,THUHI,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,60.16,B,Performer,65.92,B,Performer,81.46,A,Front Runner,62.43,B,Performer,64.68,B,Performer,48.06,C,Aspirant,41.18,C,Aspirant,73.26,B,Performer,54.34,C,Aspirant,60.4,B,Performer,4386.0,954.0,0.0,3432.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,513.0,513.0,159.0,214.0,82.0,123.0,3.0,3.0,139.0,75.0
36396,UDHA,18798,UDHA,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,62.28,B,Performer,70.61,B,Performer,80.56,A,Front Runner,69.03,B,Performer,68.68,B,Performer,48.68,C,Aspirant,42.22,C,Aspirant,75.48,A,Front Runner,57.98,C,Aspirant,58.14,C,Aspirant,522.0,284.0,0.0,238.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,81.0,81.0,68.0,120.0,64.0,116.0,0.0,0.0,55.0,65.0
36399,UPLAN,18799,UPLAN,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,56.25,C,Aspirant,69.46,B,Performer,80.81,A,Front Runner,62.47,B,Performer,73.72,B,Performer,50.92,C,Aspirant,31.11,D,Beginner,77.66,A,Front Runner,34.56,D,Beginner,51.32,C,Aspirant,477.0,49.0,0.0,428.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,71.0,71.0,75.0,102.0,21.0,26.0,0.0,0.0,50.0,52.0
36397,BAZIDPUR,18800,WAZIDPUR,NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,57.51,C,Aspirant,65.54,B,Performer,78.91,A,Front Runner,56.52,C,Aspirant,54.57,C,Aspirant,48.79,C,Aspirant,52.22,C,Aspirant,78.89,A,Front Runner,46.77,C,Aspirant,45.88,C,Aspirant,908.0,449.0,0.0,459.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,116.0,116.0,175.0,237.0,88.0,115.0,0.0,0.0,94.0,143.0
36517,BALIPUR,18900,BALIPUR,PATIALA ( 327 ),PATIALA ( 41 ),Punjab ( 3 ),2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,57.67,C,Aspirant,71.05,B,Performer,79.72,A,Front Runner,78.75,A,Front Runner,55.41,C,Aspirant,50.13,C,Aspirant,41.18,C,Aspirant,57.31,C,Aspirant,47.23,C,Aspirant,51.06,C,Aspirant,871.0,552.0,0.0,319.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,168.0,168.0,74.0,160.0,58.0,130.0,0.0,0.0,76.0,84.0
36578,Barsat,18806,BARSAT,PATIALA ( 327 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,61.48,B,Performer,62.24,B,Performer,78.54,A,Front Runner,78.67,A,Front Runner,61.67,B,Performer,58.9,C,Aspirant,41.67,C,Aspirant,64.98,B,Performer,62.17,B,Performer,53.39,C,Aspirant,1708.0,647.0,0.0,1061.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,321.0,321.0,202.0,353.0,137.0,256.0,0.0,0.0,172.0,181.0
36583,Bhedpura,18809,BHEDPURA,PATIALA ( 327 ),PATIALA ( 41 ),Punjab ( 3 ),2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,42.81,C,Aspirant,63.73,B,Performer,75.09,A,Front Runner,53.14,C,Aspirant,39.83,D,Beginner,36.01,D,Beginner,21.88,D,Beginner,77.4,A,Front Runner,14.35,D,Beginner,54.45,C,Aspirant,1564.0,518.0,0.0,1046.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,288.0,288.0,205.0,322.0,113.0,195.0,0.0,0.0,124.0,198.0
36558,BIR KHERI GUJRAN,244241,BIR KHERI GUJARAN,PATIALA ( 327 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,54.47,C,Aspirant,59.63,C,Aspirant,81.69,A,Front Runner,54.0,C,Aspirant,41.98,C,Aspirant,32.74,D,Beginner,43.75,C,Aspirant,76.33,A,Front Runner,62.17,B,Performer,56.25,C,Aspirant,791.0,208.0,0.0,583.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,161.0,161.0,69.0,89.0,40.0,55.0,0.0,0.0,42.0,47.0
36566,BISHANPURA CHHANA,18813,BISHANPUR CHHANA,PATIALA ( 327 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,60.45,B,Performer,72.98,B,Performer,82.21,A,Front Runner,62.55,B,Performer,59.16,C,Aspirant,54.71,C,Aspirant,44.44,C,Aspirant,76.79,A,Front Runner,55.56,C,Aspirant,46.83,C,Aspirant,464.0,206.0,0.0,258.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,100.0,100.0,52.0,109.0,46.0,100.0,0.0,0.0,51.0,58.0
180,Kishangarh,18813,BISHANPUR CHHANA,PATIALA ( 327 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,60.45,B,Performer,72.98,B,Performer,82.21,A,Front Runner,62.55,B,Performer,59.16,C,Aspirant,54.71,C,Aspirant,44.44,C,Aspirant,76.79,A,Front Runner,55.56,C,Aspirant,46.83,C,Aspirant,464.0,206.0,0.0,258.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,100.0,100.0,52.0,109.0,46.0,100.0,0.0,0.0,51.0,58.0
36575,Chuharpur Kalan,18817,CHUHARPUR KALAN,PATIALA ( 327 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,62.54,B,Performer,69.97,B,Performer,82.58,A,Front Runner,72.6,B,Performer,59.67,C,Aspirant,69.25,B,Performer,41.11,C,Aspirant,80.6,A,Front Runner,62.17,B,Performer,40.96,C,Aspirant,855.0,353.0,0.0,502.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,197.0,197.0,156.0,316.0,87.0,187.0,0.0,0.0,160.0,156.0
36579,Chuharpur Marasian,18818,CHUHARPUR MARASIAN,PATIALA ( 327 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,57.87,C,Aspirant,64.34,B,Performer,59.93,C,Aspirant,58.38,C,Aspirant,64.13,B,Performer,61.81,B,Performer,44.44,C,Aspirant,78.26,A,Front Runner,57.83,C,Aspirant,40.58,C,Aspirant,333.0,143.0,0.0,190.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,80.0,80.0,59.0,135.0,45.0,112.0,1.0,2.0,64.0,71.0
36523,Dadhera,18829,DADHERA,PATIALA ( 327 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,62.73,B,Performer,70.24,B,Performer,76.71,A,Front Runner,67.27,B,Performer,62.25,B,Performer,57.21,C,Aspirant,59.22,C,Aspirant,74.99,B,Performer,53.48,C,Aspirant,49.08,C,Aspirant,1332.0,657.0,0.0,675.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,292.0,292.0,239.0,356.0,145.0,214.0,0.0,0.0,120.0,236.0
36568,Dhablan,18819,DHABLAN,PATIALA ( 327 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,59.04,C,Aspirant,70.9,B,Performer,87.08,A,Front Runner,65.62,B,Performer,53.56,C,Aspirant,58.81,C,Aspirant,36.11,D,Beginner,77.36,A,Front Runner,47.46,C,Aspirant,51.48,C,Aspirant,2423.0,601.0,0.0,1822.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,487.0,487.0,240.0,345.0,137.0,200.0,0.0,0.0,117.0,228.0
36596,Dhakraba,18822,DHAKRABBA,PATIALA ( 327 ),PATIALA ( 41 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,59.92,C,Aspirant,77.09,A,Front Runner,88.0,A,Front Runner,63.45,B,Performer,47.22,C,Aspirant,54.21,C,Aspirant,49.44,C,Aspirant,76.69,A,Front Runner,43.07,C,Aspirant,55.34,C,Aspirant,1052.0,203.0,0.0,849.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,170.0,170.0,121.0,242.0,71.0,167.0,1.0,1.0,123.0,119.0
36563,Dhamo Majra,18823,DHAMO MAJRA,PATIALA ( 327 ),PATIALA ( 41 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,56.97,C,Aspirant,81.55,A,Front Runner,77.58,A,Front Runner,64.78,B,Performer,62.17,B,Performer,55.74,C,Aspirant,25.56,D,Beginner,79.91,A,Front Runner,51.39,C,Aspirant,42.4,C,Aspirant,2560.0,722.0,0.0,1838.0,4.0,Yes,Har ghar jal certified,Certificate by public health engineering department,509.0,509.0,148.0,196.0,40.0,61.0,0.0,0.0,61.0,135.0
