Village Name,Panchayat Name,Block Name,District Name,State Name,ODF Declaration Status,Total - Community Compost Pits,Total - Vehicles for collection & transportation of waste,Total - Waste collection and segregation sheds in the village,Total - Segregation Bins at Community places in the village,Total - Community Bio-Gas plants - under other schemes,Total - Compost Pits,Total - BioGas Plants,Total - Feeding to Cattle,Total - Household Bins,Total - Community Soak/Leach/Magic Pits,Total - Drainage facility available in village,Total - Community Grey Water Management Systems,Total - Leach Pits,Total - Magic Pits,Total - Soak Pits,Total - Kitchen Garden,Total - Duckweed Pond
MANSURPUR (36370),MASURPUR ( 18746 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0
MATOURDA (36343),MATORARA ( 18747 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,2,1,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0
MUNGO (36422),MAUGO ( 18748 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0
ALHORAN (CT) (36472),MEGH COLONY ( 260818 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),This village is NOT declared as ODF-Plus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEHAS (36320),MEHAS ( 18749 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0
Mohal Gawara (36419),Mohal Ghora ( 244210 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0
NANOWAL (36443),NANOWAL ( 18751 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0
NARAINGARH (36398),NARAINGARH ( 18752 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,1,2,0,0,0,1,55,0,0,1,0,0,0,0,0,0
NARMANA (36304),NARMANA ( 18753 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,10,0,0,0,3,2,0,0,0,0,0
NOHRA (36402),NOHRA ( 18754 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,7,0,0,0,1,1,0,0,0,0,0
PAHARPUR (36390),PAHARPUR ( 18755 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0
PAIDANI KHURD (36350),PAIDNI KHURD ( 18756 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,13,0,0,0,1,2,0,0,0,0,0
PAHLIA KALAN (36421),PALIA KALAN ( 18757 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,2,1,1,0,0,0,10,0,0,0,1,2,0,0,0,0,0
PAHLIA KHURD (36418),PALIAN KHURD ( 18758 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0
RAIMAL MAJRI (36461),RAIMAL MAJRI ( 18760 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
RAISAL (36428),RAISAL ( 18761 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,8,0,0,0,1,0,0,0,0,0,0
RAJGARH (36394),RAJGARH ( 18762 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,6,0,0,0,1,2,0,0,0,0,0
RAJPURA (36465),RAJPURA ( 18763 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
RAMGARH (NEAR BHADSON) (36311),Ram Garh(Bhadson) ( 18764 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
RAMGARH (BAURAN) (36444),RAMGARH (B) ( 244270 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rampur Sahiewal (36460),RAMPUR SAHEAWAL ( 18766 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0
RANJITGARH (36405),RANJIT GARH ( 18768 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0
Ranno (36453),RANNO ( 18769 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,16,0,0,0,1,2,0,0,0,0,0
Rohti Khas (36330),ROHTI KHAS ( 18773 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,9,0,0,0,1,1,0,0,0,0,0
ROHTI MOURAN (36328),ROHTI MAURAN ( 18774 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SADHNOLI (36469),Sadhanauli ( 18775 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SADHO HERI (36379),SADHOHERI ( 18776 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,5,0,0,0,2,0,0,0,0,0,0
